"mid","description","score","topicality","img_id"
"/m/0jyfg","Glasses",0.9776462,0.9776462,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/019nj4","Smile",0.95221895,0.95221895,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/0317s","Flag of the united states",0.87423056,0.87423056,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/062581","Sleeve",0.8722819,0.8722819,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/03120","Flag",0.8394967,0.8394967,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/091410","Collar",0.8169775,0.8169775,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/04xz_5","Blazer",0.7826301,0.7826301,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/0j272k5","Eyewear",0.75115997,0.75115997,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/01xr66","Spokesperson",0.75067216,0.75067216,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/01t_7l","Flag Day (USA)",0.74232846,0.74232846,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/081pkj","Event",0.7388731,0.7388731,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/035y33","Official",0.73093605,0.73093605,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/02h66g5","Military person",0.7304765,0.7304765,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/02vwbzz","Electric blue",0.7276152,0.7276152,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/016pp7","Happy",0.711325,0.711325,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/02d46y","Cap",0.70126146,0.70126146,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/01kq3x","White-collar worker",0.69129676,0.69129676,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/02w3_2","Formal wear",0.69084877,0.69084877,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/01xyhv","Suit",0.6714241,0.6714241,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/09jfs","Uniform",0.6507453,0.6507453,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/02dl1y","Hat",0.6289447,0.6289447,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/04115t2","Job",0.60620576,0.60620576,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/012qdp","Military officer",0.59581494,0.59581494,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/0hgs54_","Costume hat",0.5825338,0.5825338,"mc_images_split/mc_woman/Alma_Adams.jpg"
"/m/019nj4","Smile",0.97145146,0.97145146,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/03120","Flag",0.888273,0.888273,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/g/1tr17zw8","Flash photography",0.8424787,0.8424787,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/0317s","Flag of the united states",0.8172662,0.8172662,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/016pp7","Happy",0.79780245,0.79780245,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/081pkj","Event",0.7274147,0.7274147,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/0404d","Jewellery",0.7083729,0.7083729,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/02vwbzz","Electric blue",0.6583383,0.6583383,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/035y33","Official",0.6436579,0.6436579,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/02_x63","Wrinkle",0.6273105,0.6273105,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/01llwg","Necklace",0.6237585,0.6237585,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/01t_7l","Flag Day (USA)",0.61728007,0.61728007,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/01xr66","Spokesperson",0.55897343,0.55897343,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/0chml9","Portrait photography",0.5531191,0.5531191,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/01bqvp","Sky",0.50963485,0.50963485,"mc_images_split/mc_woman/Amata_Coleman_Radewagen.jpg"
"/m/019nj4","Smile",0.9719412,0.9719412,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/0dzd8","Neck",0.88799226,0.88799226,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/062581","Sleeve",0.8724505,0.8724505,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/091410","Collar",0.83770436,0.83770436,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/0906bg","Pantsuit",0.7998097,0.7998097,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/04xz_5","Blazer",0.7827808,0.7827808,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/02w3_2","Formal wear",0.7651149,0.7651149,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/01kq3x","White-collar worker",0.75865555,0.75865555,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/01xyhv","Suit",0.69757724,0.69757724,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/02vwbzz","Electric blue",0.6948015,0.6948015,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/081pkj","Event",0.6911902,0.6911902,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/0h8n22v","Serveware",0.6742802,0.6742802,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/016pp7","Happy",0.65895045,0.65895045,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/015c4z","Sitting",0.6422354,0.6422354,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/01s_bn","Button",0.64040864,0.64040864,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/064rk","Pottery",0.6375791,0.6375791,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/06hwcd","Dress shirt",0.63070124,0.63070124,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/0975t","Clay",0.60529035,0.60529035,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/04115t2","Job",0.6001312,0.6001312,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/035y33","Official",0.5968961,0.5968961,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/09s1f","Business",0.58490056,0.58490056,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/01bmhj","Thumb",0.5778365,0.5778365,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/09spj9","Layered hair",0.5680442,0.5680442,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/01tqrk","Employment",0.55945694,0.55945694,"mc_images_split/mc_woman/Amy_Klobuchar.jpg"
"/m/0jyfg","Glasses",0.9787737,0.9787737,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/019nj4","Smile",0.9781965,0.9781965,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/0f9swq","Chin",0.9658906,0.9658906,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/062581","Sleeve",0.87244606,0.87244606,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/091410","Collar",0.8345015,0.8345015,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/0317s","Flag of the united states",0.81261045,0.81261045,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/0906bg","Pantsuit",0.7997118,0.7997118,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/03120","Flag",0.79074734,0.79074734,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/04xz_5","Blazer",0.7825821,0.7825821,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/035y33","Official",0.7476855,0.7476855,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/081pkj","Event",0.7375059,0.7375059,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/02vwbzz","Electric blue",0.7022229,0.7022229,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/01kq3x","White-collar worker",0.6912599,0.6912599,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/01xr66","Spokesperson",0.66256475,0.66256475,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/0mhy4","Throat",0.65554804,0.65554804,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/01tqrk","Employment",0.65382826,0.65382826,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/j/4kr7kk","Pleased",0.6463805,0.6463805,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/04115t2","Job",0.643921,0.643921,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/02w3_2","Formal wear",0.64375097,0.64375097,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/0j272k5","Eyewear",0.6335209,0.6335209,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/01xyhv","Suit",0.6245813,0.6245813,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/01t_7l","Flag Day (USA)",0.62099,0.62099,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/0404d","Jewellery",0.5118671,0.5118671,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/012t_z","Businessperson",0.5024872,0.5024872,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/02_x63","Wrinkle",0.50184625,0.50184625,"mc_images_split/mc_woman/Ann_McLane_Kuster.jpg"
"/m/03q69","Hair",0.98385495,0.98385495,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/0dzct","Face",0.9834532,0.9834532,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/019nj4","Smile",0.9743786,0.9743786,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/04hgtk","Head",0.9715718,0.9715718,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/062581","Sleeve",0.8677508,0.8677508,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/01xygc","Coat",0.8565094,0.8565094,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/03120","Flag",0.84422934,0.84422934,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/01xr66","Spokesperson",0.83119255,0.83119255,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/0317s","Flag of the united states",0.8311841,0.8311841,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/0906bg","Pantsuit",0.79979265,0.79979265,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/04xz_5","Blazer",0.78275007,0.78275007,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/02vwbzz","Electric blue",0.76120305,0.76120305,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/035y33","Official",0.7593255,0.7593255,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/081pkj","Event",0.74503845,0.74503845,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/0404d","Jewellery",0.73835725,0.73835725,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/09x0r","Speech",0.71582264,0.71582264,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/0294jb","Blond",0.7138108,0.7138108,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/01llwg","Necklace",0.7055947,0.7055947,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/068k4","Public speaking",0.6958276,0.6958276,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/02w3_2","Formal wear",0.6952873,0.6952873,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/01tqrk","Employment",0.692934,0.692934,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/01t_7l","Flag Day (USA)",0.6873789,0.6873789,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/01s_bn","Button",0.68119866,0.68119866,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/016pp7","Happy",0.65984726,0.65984726,"mc_images_split/mc_woman/Ann_Wagner.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/019nj4","Smile",0.9790833,0.9790833,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/037p5b","Cheek",0.9788159,0.9788159,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/047vlmn","Outerwear",0.9506143,0.9506143,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/027n3_","Eyebrow",0.93809295,0.93809295,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/062581","Sleeve",0.87244976,0.87244976,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/0244x1","Gesture",0.85107267,0.85107267,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/0g9n5w","Wings",0.83455914,0.83455914,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/091410","Collar",0.821527,0.821527,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/04xz_5","Blazer",0.779395,0.779395,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/02_x63","Wrinkle",0.7726846,0.7726846,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/016pp7","Happy",0.7048142,0.7048142,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/02vwbzz","Electric blue",0.7045759,0.7045759,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/j/4kr7kk","Pleased",0.65536463,0.65536463,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/035y33","Official",0.6544934,0.6544934,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/01kq3x","White-collar worker",0.6302811,0.6302811,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/0gjxqj","Bangs",0.6257097,0.6257097,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/09spj9","Layered hair",0.5950693,0.5950693,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/02qp_b","Makeover",0.5938216,0.5938216,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/04jdvkl","Pixie cut",0.57254064,0.57254064,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/0chml9","Portrait photography",0.57233703,0.57233703,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/01s_bn","Button",0.54629433,0.54629433,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/01dv4h","Portrait",0.53992516,0.53992516,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/02w3_2","Formal wear",0.5269378,0.5269378,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/01j3sz","Laugh",0.5046409,0.5046409,"mc_images_split/mc_woman/Anna_Eshoo.jpg"
"/m/03q69","Hair",0.9833318,0.9833318,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/019nj4","Smile",0.9790875,0.9790875,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/062581","Sleeve",0.8724501,0.8724501,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/01llwg","Necklace",0.7897168,0.7897168,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/04xz_5","Blazer",0.7827792,0.7827792,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/02w3_2","Formal wear",0.7629023,0.7629023,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/02vwbzz","Electric blue",0.7556226,0.7556226,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/031974","Waist",0.7462866,0.7462866,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/0404d","Jewellery",0.7376296,0.7376296,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/02qqd4n","Fashion design",0.72148204,0.72148204,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/01s_bn","Button",0.72133696,0.72133696,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/081pkj","Event",0.697653,0.697653,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/01xyhv","Suit",0.67816603,0.67816603,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/0463sg","Fashion accessory",0.63547325,0.63547325,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/01kq3x","White-collar worker",0.5824598,0.5824598,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/09jfs","Uniform",0.5684691,0.5684691,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/0hgr6","Denim",0.56107396,0.56107396,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/0h8krv8","Top",0.5280792,0.5280792,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/01tqrk","Employment",0.51047754,0.51047754,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/0chml9","Portrait photography",0.5042122,0.5042122,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/01j3sz","Laugh",0.50045794,0.50045794,"mc_images_split/mc_woman/Barbara_Comstock.jpg"
"/m/019nj4","Smile",0.9846749,0.9846749,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/03120","Flag",0.8525392,0.8525392,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/016pp7","Happy",0.82131195,0.82131195,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/0317s","Flag of the united states",0.8094096,0.8094096,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/062581","Sleeve",0.8062835,0.8062835,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/06c7f7","Lipstick",0.7547528,0.7547528,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/0438n2","Jheri curl",0.75232357,0.75232357,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/01r546","Earrings",0.7388988,0.7388988,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/0404d","Jewellery",0.7301815,0.7301815,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/081pkj","Event",0.7109813,0.7109813,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/035y33","Official",0.70963436,0.70963436,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/02vwbzz","Electric blue",0.68853927,0.68853927,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/01llwg","Necklace",0.66912025,0.66912025,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/01t_7l","Flag Day (USA)",0.66791755,0.66791755,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/j/4kr7kk","Pleased",0.65137327,0.65137327,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/09jfs","Uniform",0.6096355,0.6096355,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/02_x63","Wrinkle",0.6079855,0.6079855,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/03rz8v","Cosmetic dentistry",0.5919179,0.5919179,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/01xr66","Spokesperson",0.58697623,0.58697623,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/0chml9","Portrait photography",0.5445805,0.5445805,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/01jtn","Body piercing",0.5399269,0.5399269,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/01j3sz","Laugh",0.5338127,0.5338127,"mc_images_split/mc_woman/Barbara_Lee.jpg"
"/m/019nj4","Smile",0.96899474,0.96899474,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/03120","Flag",0.87543553,0.87543553,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/062581","Sleeve",0.8705102,0.8705102,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/0317s","Flag of the united states",0.7682652,0.7682652,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/04xz_5","Blazer",0.74278885,0.74278885,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/035y33","Official",0.72202027,0.72202027,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/081pkj","Event",0.70086294,0.70086294,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/0404d","Jewellery",0.6807589,0.6807589,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/j/4kr7kk","Pleased",0.6509842,0.6509842,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/016pp7","Happy",0.6460454,0.6460454,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/02vwbzz","Electric blue",0.64541477,0.64541477,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/01xr66","Spokesperson",0.64324176,0.64324176,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/01t_7l","Flag Day (USA)",0.59141827,0.59141827,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/01llwg","Necklace",0.57802683,0.57802683,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/02_x63","Wrinkle",0.56037337,0.56037337,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/01kq3x","White-collar worker",0.546248,0.546248,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/0chml9","Portrait photography",0.53251976,0.53251976,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/068k4","Public speaking",0.51475865,0.51475865,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/01dv4h","Portrait",0.51284635,0.51284635,"mc_images_split/mc_woman/Betty_McCollum.jpg"
"/m/019nj4","Smile",0.97363037,0.97363037,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/062581","Sleeve",0.8723491,0.8723491,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/0317s","Flag of the united states",0.81355315,0.81355315,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/03120","Flag",0.8026486,0.8026486,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/04xz_5","Blazer",0.7781977,0.7781977,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/02vwbzz","Electric blue",0.7516305,0.7516305,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/0404d","Jewellery",0.7420479,0.7420479,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/035y33","Official",0.73943883,0.73943883,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/081pkj","Event",0.73919415,0.73919415,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/02_x63","Wrinkle",0.67689323,0.67689323,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/01llwg","Necklace",0.67036253,0.67036253,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/01t_7l","Flag Day (USA)",0.65910786,0.65910786,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/j/4kr7kk","Pleased",0.6459773,0.6459773,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/016pp7","Happy",0.6047869,0.6047869,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/01xr66","Spokesperson",0.59347695,0.59347695,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/02qp_b","Makeover",0.5591513,0.5591513,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/0btc6_","Embellishment",0.52221686,0.52221686,"mc_images_split/mc_woman/Bonnie_Watson_Coleman.jpg"
"/m/019nj4","Smile",0.9801498,0.9801498,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/06pj2k","Lip",0.96967286,0.96967286,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/047vlmn","Outerwear",0.95383734,0.95383734,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/027n3_","Eyebrow",0.94203687,0.94203687,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/062581","Sleeve",0.8722287,0.8722287,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/091410","Collar",0.8248326,0.8248326,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/04xz_5","Blazer",0.78271395,0.78271395,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/0404d","Jewellery",0.75106156,0.75106156,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/01llwg","Necklace",0.74273956,0.74273956,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/0gjxqj","Bangs",0.73469794,0.73469794,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/081pkj","Event",0.70522183,0.70522183,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/01s_bn","Button",0.6979005,0.6979005,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/035y33","Official",0.68913627,0.68913627,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/02w3_2","Formal wear",0.6859791,0.6859791,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/016pp7","Happy",0.6732998,0.6732998,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/09jfs","Uniform",0.6672021,0.6672021,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/0463sg","Fashion accessory",0.6670208,0.6670208,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/01kq3x","White-collar worker",0.6526931,0.6526931,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/06c7f7","Lipstick",0.6511439,0.6511439,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/01r546","Earrings",0.61989033,0.61989033,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/02qp_b","Makeover",0.59955657,0.59955657,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/0h8kxbv","Body jewelry",0.581946,0.581946,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/01j3sz","Laugh",0.548304,0.548304,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/0ckc5","Magenta",0.5431769,0.5431769,"mc_images_split/mc_woman/Brenda_Lawrence.jpg"
"/m/0dzct","Face",0.9827486,0.9827486,"mc_images_split/mc_woman/Carol_Shea-Porter.jpg"
"/m/019nj4","Smile",0.97866005,0.97866005,"mc_images_split/mc_woman/Carol_Shea-Porter.jpg"
"/m/01g5v","Blue",0.89681363,0.89681363,"mc_images_split/mc_woman/Carol_Shea-Porter.jpg"
